name,platform,publisher,genre,sales_year,country,weeks,yearly,total,img,publisher_country
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2011,UK,11,259505,259505,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
LEGO Harry Potter: Years 5-7,Wii,Warner Bros. Interactive Entertainment,Action,2011,UK,7,54639,54639,https://www.vgchartz.com/games/boxart/full_lego-harry-potter-years-5-7_21AmericaFront.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2011,Germany,11,173415,173415,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,Action,2011,Germany,11,86203,86203,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_302AmericaFront.jpg,USA
Batman: Arkham City,PC,Warner Bros. Interactive Entertainment,Action,2011,Germany,6,55654,55654,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_659AmericaFront.jpg,USA
LEGO Harry Potter: Years 5-7,Wii,Warner Bros. Interactive Entertainment,Action,2011,Germany,7,37155,37155,https://www.vgchartz.com/games/boxart/full_lego-harry-potter-years-5-7_21AmericaFront.jpg,USA
The Lord of the Rings: War in the North,PS3,Warner Bros. Interactive Entertainment,Role-Playing,2011,Germany,6,29871,29871,https://www.vgchartz.com/games/boxart/full_the-lord-of-the-rings-war-in-the-north_887AmericaFront.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2011,France,11,161348,161348,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,Action,2011,France,11,99612,99612,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_302AmericaFront.jpg,USA
LEGO Harry Potter: Years 5-7,Wii,Warner Bros. Interactive Entertainment,Action,2011,France,7,31893,31893,https://www.vgchartz.com/games/boxart/full_lego-harry-potter-years-5-7_21AmericaFront.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2012,Global,63,1316023,4035749,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,Action,2012,Global,63,1020910,3479788,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_302AmericaFront.jpg,USA
LEGO Batman 2: DC Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2012,Global,28,829548,829548,https://www.vgchartz.com/games/boxart/full_2766438AmericaFrontccc.jpg,USA
Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,Action,2012,USA,63,585951,1972182,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_302AmericaFront.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2012,USA,63,573049,1810593,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
LEGO Batman 2: DC Super Heroes,Wii,Warner Bros. Interactive Entertainment,Action,2012,USA,28,502602,502602,https://www.vgchartz.com/games/boxart/full_1840498AmericaFrontccc.jpg,USA
LEGO Batman 2: DC Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2012,USA,28,412578,412578,https://www.vgchartz.com/games/boxart/full_2766438AmericaFrontccc.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2012,Europe,63,486921,1442550,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
LEGO Batman 2: DC Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2012,Europe,28,309130,309130,https://www.vgchartz.com/games/boxart/full_2766438AmericaFrontccc.jpg,USA
Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,Action,2012,Europe,63,285888,999009,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_302AmericaFront.jpg,USA
LEGO Batman 2: DC Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2012,UK,28,176849,176849,https://www.vgchartz.com/games/boxart/full_2766438AmericaFrontccc.jpg,USA
Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,Action,2012,UK,63,114667,425841,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_302AmericaFront.jpg,USA
LEGO The Lord of the Rings,X360,Warner Bros. Interactive Entertainment,Action,2012,UK,6,110533,110533,https://www.vgchartz.com/games/boxart/full_3697632AmericaFrontccc.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2012,UK,63,110239,369744,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
LEGO Batman 2: DC Super Heroes,PS3,Warner Bros. Interactive Entertainment,Action,2012,UK,28,98572,98572,https://www.vgchartz.com/games/boxart/full_724106AmericaFrontccc.jpg,USA
LEGO Batman 2: DC Super Heroes,Wii,Warner Bros. Interactive Entertainment,Action,2012,UK,28,80977,80977,https://www.vgchartz.com/games/boxart/full_1840498AmericaFrontccc.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2012,Germany,63,98147,271562,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2012,France,63,93042,254390,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,Action,2012,France,63,48894,148506,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_302AmericaFront.jpg,USA
Batman: Arkham Origins,PS3,Warner Bros. Interactive Entertainment,Action,2013,Global,11,1581546,1581546,https://www.vgchartz.com/games/boxart/full_3120044AmericaFrontccc.jpg,USA
Batman: Arkham Origins,X360,Warner Bros. Interactive Entertainment,Action,2013,Global,11,1261847,1261847,https://www.vgchartz.com/games/boxart/full_7052292AmericaFrontccc.jpg,USA
LEGO Marvel Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2013,Global,11,1003848,1003848,https://www.vgchartz.com/games/boxart/full_5760376AmericaFrontccc.jpg,USA
Injustice: Gods Among Us,X360,Warner Bros. Interactive Entertainment,Fighting,2013,Global,38,972149,972149,https://www.vgchartz.com/games/boxart/full_9728369AmericaFrontccc.jpg,USA
LEGO Marvel Super Heroes,PS3,Warner Bros. Interactive Entertainment,Action,2013,Global,11,888389,888389,https://www.vgchartz.com/games/boxart/full_5761407AmericaFrontccc.jpg,USA
Injustice: Gods Among Us,PS3,Warner Bros. Interactive Entertainment,Fighting,2013,Global,38,852881,852881,https://www.vgchartz.com/games/boxart/full_9002745AmericaFrontccc.jpg,USA
Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,Action,2013,Global,116,811008,4290796,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_302AmericaFront.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2013,Global,116,777074,4846970,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
Batman: Arkham Origins,X360,Warner Bros. Interactive Entertainment,Action,2013,USA,11,727810,727810,https://www.vgchartz.com/games/boxart/full_7052292AmericaFrontccc.jpg,USA
Batman: Arkham Origins,PS3,Warner Bros. Interactive Entertainment,Action,2013,USA,11,700003,700003,https://www.vgchartz.com/games/boxart/full_3120044AmericaFrontccc.jpg,USA
Injustice: Gods Among Us,X360,Warner Bros. Interactive Entertainment,Fighting,2013,USA,38,619185,619185,https://www.vgchartz.com/games/boxart/full_9728369AmericaFrontccc.jpg,USA
Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,Action,2013,USA,116,517577,2489759,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_302AmericaFront.jpg,USA
LEGO Marvel Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2013,USA,11,493890,493890,https://www.vgchartz.com/games/boxart/full_5760376AmericaFrontccc.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2013,USA,116,368125,2178718,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
LEGO Marvel Super Heroes,PS3,Warner Bros. Interactive Entertainment,Action,2013,USA,11,335371,335371,https://www.vgchartz.com/games/boxart/full_5761407AmericaFrontccc.jpg,USA
Batman: Arkham Origins,PS3,Warner Bros. Interactive Entertainment,Action,2013,Europe,11,493729,493729,https://www.vgchartz.com/games/boxart/full_3120044AmericaFrontccc.jpg,USA
LEGO Marvel Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2013,Europe,8,379458,379458,https://www.vgchartz.com/games/boxart/full_5760376AmericaFrontccc.jpg,USA
Batman: Arkham Origins,X360,Warner Bros. Interactive Entertainment,Action,2013,Europe,11,369402,369402,https://www.vgchartz.com/games/boxart/full_7052292AmericaFrontccc.jpg,USA
Injustice: Gods Among Us,PS3,Warner Bros. Interactive Entertainment,Fighting,2013,Europe,38,350398,350398,https://www.vgchartz.com/games/boxart/full_9002745AmericaFrontccc.jpg,USA
LEGO Marvel Super Heroes,PS3,Warner Bros. Interactive Entertainment,Action,2013,Europe,8,326888,326888,https://www.vgchartz.com/games/boxart/full_5761407AmericaFrontccc.jpg,USA
LEGO Marvel Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2013,UK,8,205923,205923,https://www.vgchartz.com/games/boxart/full_5760376AmericaFrontccc.jpg,USA
Batman: Arkham Origins,X360,Warner Bros. Interactive Entertainment,Action,2013,UK,11,187795,187795,https://www.vgchartz.com/games/boxart/full_7052292AmericaFrontccc.jpg,USA
Batman: Arkham Origins,PS3,Warner Bros. Interactive Entertainment,Action,2013,UK,11,145155,145155,https://www.vgchartz.com/games/boxart/full_3120044AmericaFrontccc.jpg,USA
LEGO Marvel Super Heroes,PS3,Warner Bros. Interactive Entertainment,Action,2013,UK,8,114900,114900,https://www.vgchartz.com/games/boxart/full_5761407AmericaFrontccc.jpg,USA
LEGO Batman 2: DC Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2013,UK,81,107141,283990,https://www.vgchartz.com/games/boxart/full_2766438AmericaFrontccc.jpg,USA
Injustice: Gods Among Us,X360,Warner Bros. Interactive Entertainment,Fighting,2013,UK,38,107008,107008,https://www.vgchartz.com/games/boxart/full_9728369AmericaFrontccc.jpg,USA
LEGO The Lord of the Rings,X360,Warner Bros. Interactive Entertainment,Action,2013,UK,59,93964,204497,https://www.vgchartz.com/games/boxart/full_3697632AmericaFrontccc.jpg,USA
Injustice: Gods Among Us,PS3,Warner Bros. Interactive Entertainment,Fighting,2013,UK,38,80440,80440,https://www.vgchartz.com/games/boxart/full_9002745AmericaFrontccc.jpg,USA
Batman: Arkham Origins,PS3,Warner Bros. Interactive Entertainment,Action,2013,Germany,11,74033,74033,https://www.vgchartz.com/games/boxart/full_3120044AmericaFrontccc.jpg,USA
Injustice: Gods Among Us,PS3,Warner Bros. Interactive Entertainment,Fighting,2013,Germany,38,71159,71159,https://www.vgchartz.com/games/boxart/full_9002745AmericaFrontccc.jpg,USA
Batman: Arkham Origins,PS3,Warner Bros. Interactive Entertainment,Action,2013,France,11,62941,62941,https://www.vgchartz.com/games/boxart/full_3120044AmericaFrontccc.jpg,USA
Injustice: Gods Among Us,PS3,Warner Bros. Interactive Entertainment,Fighting,2013,France,38,56065,56065,https://www.vgchartz.com/games/boxart/full_9002745AmericaFrontccc.jpg,USA
Batman: Arkham City,PS3,Warner Bros. Interactive Entertainment,Action,2013,France,116,45084,299474,https://www.vgchartz.com/games/boxart/full_batman-arkham-city_591AmericaFront.jpg,USA
Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,Action,2014,Global,14,1911791,1911791,https://www.vgchartz.com/games/boxart/full_720495AmericaFrontccc.jpg,USA
The LEGO Movie Videogame,X360,Warner Bros. Interactive Entertainment,Action,2014,Global,48,1062072,1062072,https://www.vgchartz.com/games/boxart/full_9108758AmericaFrontccc.jpg,USA
Middle-Earth: Shadow of Mordor,XOne,Warner Bros. Interactive Entertainment,Action,2014,Global,14,902141,902141,https://www.vgchartz.com/games/boxart/full_388041AmericaFrontccc.jpg,USA
Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,Action,2014,USA,13,618933,618933,https://www.vgchartz.com/games/boxart/full_720495AmericaFrontccc.jpg,USA
The LEGO Movie Videogame,X360,Warner Bros. Interactive Entertainment,Action,2014,USA,47,523343,523343,https://www.vgchartz.com/games/boxart/full_9108758AmericaFrontccc.jpg,USA
Middle-Earth: Shadow of Mordor,XOne,Warner Bros. Interactive Entertainment,Action,2014,USA,13,469647,469647,https://www.vgchartz.com/games/boxart/full_388041AmericaFrontccc.jpg,USA
LEGO Marvel Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2014,USA,62,337039,830929,https://www.vgchartz.com/games/boxart/full_5760376AmericaFrontccc.jpg,USA
Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,Action,2014,Europe,14,847874,847874,https://www.vgchartz.com/games/boxart/full_720495AmericaFrontccc.jpg,USA
The LEGO Movie Videogame,X360,Warner Bros. Interactive Entertainment,Action,2014,Europe,47,395816,395816,https://www.vgchartz.com/games/boxart/full_9108758AmericaFrontccc.jpg,USA
The LEGO Movie Videogame,PS3,Warner Bros. Interactive Entertainment,Action,2014,Europe,47,339309,339309,https://www.vgchartz.com/games/boxart/default.jpg,USA
Middle-Earth: Shadow of Mordor,XOne,Warner Bros. Interactive Entertainment,Action,2014,Europe,14,314384,314384,https://www.vgchartz.com/games/boxart/full_388041AmericaFrontccc.jpg,USA
LEGO Marvel Super Heroes,PS3,Warner Bros. Interactive Entertainment,Action,2014,Europe,60,289240,616128,https://www.vgchartz.com/games/boxart/full_5761407AmericaFrontccc.jpg,USA
The LEGO Movie Videogame,X360,Warner Bros. Interactive Entertainment,Action,2014,UK,46,212144,212243,https://www.vgchartz.com/games/boxart/full_9108758AmericaFrontccc.jpg,USA
Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,Action,2014,UK,13,187431,187431,https://www.vgchartz.com/games/boxart/full_720495AmericaFrontccc.jpg,USA
LEGO Marvel Super Heroes,X360,Warner Bros. Interactive Entertainment,Action,2014,UK,59,133163,339578,https://www.vgchartz.com/games/boxart/full_5760376AmericaFrontccc.jpg,USA
Middle-Earth: Shadow of Mordor,XOne,Warner Bros. Interactive Entertainment,Action,2014,UK,13,129621,129621,https://www.vgchartz.com/games/boxart/full_388041AmericaFrontccc.jpg,USA
Lego Batman 3: Beyond Gotham,X360,Warner Bros. Interactive Entertainment,Action,2014,UK,7,108122,108122,https://www.vgchartz.com/games/boxart/full_2483926AmericaFrontccc.jpg,USA
The LEGO Movie Videogame,PS3,Warner Bros. Interactive Entertainment,Action,2014,UK,46,98831,99280,https://www.vgchartz.com/games/boxart/default.jpg,USA
LEGO The Hobbit,X360,Warner Bros. Interactive Entertainment,Action,2014,UK,38,76340,76630,https://www.vgchartz.com/games/boxart/full_3760499AmericaFrontccc.jpg,USA
Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,Action,2014,Germany,13,157600,157600,https://www.vgchartz.com/games/boxart/full_720495AmericaFrontccc.jpg,USA
Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,Action,2014,France,13,101077,101333,https://www.vgchartz.com/games/boxart/full_720495AmericaFrontccc.jpg,USA
The LEGO Movie Videogame,3DS,Warner Bros. Interactive Entertainment,Action,2014,France,46,53788,54335,https://www.vgchartz.com/games/boxart/full_3071731AmericaFrontccc.jpg,USA
Batman: Arkham Knight,PS4,Warner Bros. Interactive Entertainment,Action,2015,Global,28,3371860,3371860,https://www.vgchartz.com/games/boxart/full_2497280AmericaFrontccc.jpg,USA
The Witcher 3: Wild Hunt,PS4,Warner Bros. Interactive Entertainment,Role-Playing,2015,Global,33,3154893,3154893,https://www.vgchartz.com/games/boxart/full_7461389AmericaFrontccc.jpg,USA
Mortal Kombat X,PS4,Warner Bros. Interactive Entertainment,Fighting,2015,Global,38,2281692,2281692,https://www.vgchartz.com/games/boxart/full_9891732AmericaFrontccc.jpg,USA
Dying Light,PS4,Warner Bros. Interactive Entertainment,Action,2015,Global,49,1681933,1681933,https://www.vgchartz.com/games/boxart/full_1175839AmericaFrontccc.jpg,USA
Batman: Arkham Knight,XOne,Warner Bros. Interactive Entertainment,Action,2015,Global,28,1303425,1303425,https://www.vgchartz.com/games/boxart/full_7538612AmericaFrontccc.jpg,USA
Mortal Kombat X,XOne,Warner Bros. Interactive Entertainment,Fighting,2015,Global,38,1201488,1201488,https://www.vgchartz.com/games/boxart/full_7809474AmericaFrontccc.jpg,USA
The Witcher 3: Wild Hunt,XOne,Warner Bros. Interactive Entertainment,Role-Playing,2015,Global,33,1084884,1084884,https://www.vgchartz.com/games/boxart/full_4545317AmericaFrontccc.jpg,USA
Dying Light,XOne,Warner Bros. Interactive Entertainment,Action,2015,Global,49,1002019,1002019,https://www.vgchartz.com/games/boxart/full_1130191AmericaFrontccc.jpg,USA
Mad Max,PS4,Warner Bros. Interactive Entertainment,Action,2015,Global,18,932519,932519,https://www.vgchartz.com/games/boxart/full_5658101AmericaFrontccc.jpg,USA
Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,Action,2015,Global,66,851915,2722566,https://www.vgchartz.com/games/boxart/full_720495AmericaFrontccc.jpg,USA
LEGO Jurassic World,X360,Warner Bros. Interactive Entertainment,Action,2015,Global,30,749862,749862,https://www.vgchartz.com/games/boxart/full_800966AmericaFrontccc.jpg,USA
LEGO Jurassic World,PS4,Warner Bros. Interactive Entertainment,Action,2015,Global,30,746915,746915,https://www.vgchartz.com/games/boxart/full_9968934AmericaFrontccc.jpg,USA
LEGO Jurassic World,PS3,Warner Bros. Interactive Entertainment,Action,2015,Global,30,743124,743124,https://www.vgchartz.com/games/boxart/full_2668395AmericaFrontccc.jpg,USA
Batman: Arkham Knight,PS4,Warner Bros. Interactive Entertainment,Action,2015,USA,28,1255687,1255687,https://www.vgchartz.com/games/boxart/full_2497280AmericaFrontccc.jpg,USA
Mortal Kombat X,PS4,Warner Bros. Interactive Entertainment,Fighting,2015,USA,38,1215232,1215232,https://www.vgchartz.com/games/boxart/full_9891732AmericaFrontccc.jpg,USA
Mortal Kombat X,XOne,Warner Bros. Interactive Entertainment,Fighting,2015,USA,38,839795,839795,https://www.vgchartz.com/games/boxart/full_7809474AmericaFrontccc.jpg,USA
The Witcher 3: Wild Hunt,PS4,Warner Bros. Interactive Entertainment,Role-Playing,2015,USA,33,752048,752048,https://www.vgchartz.com/games/boxart/full_7461389AmericaFrontccc.jpg,USA
Dying Light,PS4,Warner Bros. Interactive Entertainment,Action,2015,USA,49,728452,728452,https://www.vgchartz.com/games/boxart/full_1175839AmericaFrontccc.jpg,USA
Batman: Arkham Knight,XOne,Warner Bros. Interactive Entertainment,Action,2015,USA,28,724832,724832,https://www.vgchartz.com/games/boxart/full_7538612AmericaFrontccc.jpg,USA
Dying Light,XOne,Warner Bros. Interactive Entertainment,Action,2015,USA,49,605742,605742,https://www.vgchartz.com/games/boxart/full_1130191AmericaFrontccc.jpg,USA
The Witcher 3: Wild Hunt,XOne,Warner Bros. Interactive Entertainment,Role-Playing,2015,USA,33,539191,539191,https://www.vgchartz.com/games/boxart/full_4545317AmericaFrontccc.jpg,USA
LEGO Jurassic World,X360,Warner Bros. Interactive Entertainment,Action,2015,USA,30,395445,395445,https://www.vgchartz.com/games/boxart/full_800966AmericaFrontccc.jpg,USA
Batman: Arkham Knight,PS4,Warner Bros. Interactive Entertainment,Action,2015,Europe,28,1371257,1371257,https://www.vgchartz.com/games/boxart/full_2497280AmericaFrontccc.jpg,USA
Mortal Kombat X,PS4,Warner Bros. Interactive Entertainment,Fighting,2015,Europe,38,560038,560038,https://www.vgchartz.com/games/boxart/full_9891732AmericaFrontccc.jpg,USA
Dying Light,PS4,Warner Bros. Interactive Entertainment,Action,2015,Europe,45,538688,538688,https://www.vgchartz.com/games/boxart/full_1175839AmericaFrontccc.jpg,USA
Mad Max,PS4,Warner Bros. Interactive Entertainment,Action,2015,Europe,18,474189,474189,https://www.vgchartz.com/games/boxart/full_5658101AmericaFrontccc.jpg,USA
Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,Action,2015,Europe,66,439450,1300190,https://www.vgchartz.com/games/boxart/full_720495AmericaFrontccc.jpg,USA
